application_id,farmer_id,subsidy_type,amount_requested,amount_approved,processing_official,processing_institution,application_date,processing_time_days,documents_submitted,inspection_conducted,is_fraudulent,farm_size_acres,years_farming,crop_type,region,income_declared,previous_subsidies_count,equipment_value,land_ownership_type,amount_ratio,amount_per_acre,subsidy_intensity
APP0875_00,F0875,crop_insurance,14029.06286969795,9917.930708918942,OFF034,INST002,2022-07-03,46.91296515284532,6,1,0,239.7278931758894,7.722532664145331,wheat,South,26193.824210674702,5,126946.2319379652,leased,0.7069560384066109,58.52077822001616,0.5355866618353773
APP0875_01,F0875,conservation,29247.483792967294,24443.645291782996,OFF029,INST000,2022-11-13,44.15375546511502,6,1,0,239.7278931758894,7.722532664145331,wheat,South,26193.824210674702,5,126946.2319379652,leased,0.8357520757960244,122.00283999287596,1.1165793722112611
APP0875_02,F0875,conservation,15379.839296764,6327.447724536769,OFF025,INST004,2023-08-23,48.5495939545732,4,1,0,239.7278931758894,7.722532664145331,wheat,South,26193.824210674702,5,126946.2319379652,leased,0.411411823130564,64.1554017474293,0.5871551695951404
APP0876_00,F0876,conservation,28634.596126085045,14567.102794295231,OFF042,INST016,2023-01-14,65.99726249680157,10,1,0,124.11943504819143,7.507949001683232,soybean,Central,27783.479668241096,4,108118.59664895805,leased,0.5087238782818084,230.7019534448186,1.0306339043203738
APP0876_01,F0876,crop_insurance,19279.320235334344,14842.96196961476,OFF044,INST005,2022-01-07,28.281400313911128,5,1,0,124.11943504819143,7.507949001683232,soybean,Central,27783.479668241096,4,108118.59664895805,leased,0.7698903171083382,155.3287785095769,0.6939130902804901
APP0876_02,F0876,disaster_relief,17858.14217328837,7871.771888697579,OFF008,INST012,2022-04-01,40.62284755084195,11,0,0,124.11943504819143,7.507949001683232,soybean,Central,27783.479668241096,4,108118.59664895805,leased,0.44079455815241075,143.87869366594077,0.6427611799000742
APP0876_03,F0876,conservation,20274.391894265947,17013.423582739022,OFF045,INST005,2023-09-07,44.18996944154788,11,0,0,124.11943504819143,7.507949001683232,soybean,Central,27783.479668241096,4,108118.59664895805,leased,0.8391582678023897,163.3458280437232,0.7297283182797768
APP0876_04,F0876,land_improvement,20742.9677952562,16706.540915629725,OFF005,INST012,2022-04-11,10.901356912164427,6,0,0,124.11943504819143,7.507949001683232,soybean,Central,27783.479668241096,4,108118.59664895805,leased,0.8054074556992956,167.12102973400096,0.7465935888141181
APP0877_00,F0877,conservation,5032.550515218738,3034.9815752319046,OFF043,INST010,2022-02-22,24.94758553006038,5,0,0,161.18939758194492,9.65776354824891,rice,North,45078.31228097781,3,73878.51331885596,mixed,0.6030702654755151,31.221349485224714,0.11164017152750368
APP0877_01,F0877,organic_certification,14227.931593484676,12785.714060807504,OFF020,INST011,2022-04-26,22.108081138706524,7,0,0,161.18939758194492,9.65776354824891,rice,North,45078.31228097781,3,73878.51331885596,mixed,0.8986347718077587,88.26840851149362,0.31562698054888344
APP0877_02,F0877,organic_certification,15547.410499088977,7417.772011288508,OFF031,INST002,2022-11-01,27.509184261766976,4,0,0,161.18939758194492,9.65776354824891,rice,North,45078.31228097781,3,73878.51331885596,mixed,0.4771065903047432,96.45429992493791,0.344897794801641
APP0878_00,F0878,disaster_relief,13702.533127726374,11768.850407066773,OFF018,INST016,2023-06-13,32.257935691074316,4,0,0,149.1788551963624,17.337541826610984,wheat,Central,42573.409299353465,0,109052.84374720385,leased,0.8588813686757748,91.85305189324511,0.32185660846133984
APP0878_01,F0878,land_improvement,25420.016074536314,12064.062895177274,OFF031,INST003,2023-06-06,6.807509155001107,8,0,0,149.1788551963624,17.337541826610984,wheat,Central,42573.409299353465,0,109052.84374720385,leased,0.47458911354749544,170.39959209417609,0.5970866907979191
APP0879_00,F0879,land_improvement,16557.746598030935,11867.809271357211,OFF013,INST002,2022-10-13,18.30368207088003,3,0,0,209.4196636724042,13.501367852749002,wheat,South,49676.72330762468,3,69244.21241732959,leased,0.7167526813563232,79.06490874673673,0.33330995878082714
APP0879_01,F0879,disaster_relief,12991.060266614222,9783.898998726167,OFF040,INST010,2022-10-21,13.090199144762593,11,1,0,209.4196636724042,13.501367852749002,wheat,South,49676.72330762468,3,69244.21241732959,leased,0.7531255184667142,62.033622052493484,0.26151202015009467
APP0879_02,F0879,conservation,15721.304815748903,10851.785321791143,OFF023,INST010,2022-11-09,38.26295717869513,10,1,0,209.4196636724042,13.501367852749002,wheat,South,49676.72330762468,3,69244.21241732959,leased,0.6902598384149583,75.07081493713879,0.31647225841354765
APP0880_00,F0880,crop_insurance,15609.597352806657,9707.323892780973,OFF004,INST010,2023-01-12,24.28479804048606,6,1,0,276.3466212936811,1.0,rice,South,44166.04108592106,4,89526.1862453394,owned,0.6218817611612233,56.48557337061817,0.35342985173698477
APP0881_00,F0881,crop_insurance,12981.509225864105,8977.779490479978,OFF028,INST002,2023-10-11,40.979067767599474,8,1,0,123.45656135398397,1.0,soybean,West,53199.99091594375,3,22303.589064957014,owned,0.6915821060769133,105.15041957666828,0.24401337297923517
APP0881_01,F0881,disaster_relief,24754.140617453384,7769.951408565941,OFF038,INST007,2023-08-09,57.15566422707413,9,0,0,123.45656135398397,1.0,soybean,West,53199.99091594375,3,22303.589064957014,owned,0.31388491843209404,200.5089105509463,0.4653034745168481
APP0881_02,F0881,conservation,1000.0,828.6491767754374,OFF038,INST015,2022-01-20,42.84240395072577,5,0,0,123.45656135398397,1.0,soybean,West,53199.99091594375,3,22303.589064957014,owned,0.8286491767754374,8.100015009592925,0.01879699569084523
APP0881_03,F0881,disaster_relief,11057.239102983995,6851.994527478141,OFF020,INST009,2022-01-29,3.497557008450965,9,1,0,123.45656135398397,1.0,soybean,West,53199.99091594375,3,22303.589064957014,owned,0.6196840335693752,89.56380269882817,0.2078428757714355
APP0881_04,F0881,organic_certification,6912.3582353838065,4081.981277602507,OFF008,INST007,2023-12-22,26.76688831781488,10,1,0,123.45656135398397,1.0,soybean,West,53199.99091594375,3,22303.589064957014,owned,0.5905338147417147,55.990205458292095,0.12993156796408795
APP0882_00,F0882,equipment_purchase,13986.743912328575,9018.872389908684,OFF006,INST010,2023-06-22,48.501933100258135,3,1,0,125.52802787408889,10.145078577142597,wheat,Central,74436.36038898716,3,87702.01175102234,mixed,0.6448157231190188,111.42327454039192,0.18790203926195603
APP0882_01,F0882,crop_insurance,9367.200881030309,6017.718471343957,OFF040,INST005,2023-12-05,4.636551640817579,7,1,0,125.52802787408889,10.145078577142597,wheat,Central,74436.36038898716,3,87702.01175102234,mixed,0.6424244070104816,74.62238545184583,0.12584173691566178
APP0882_02,F0882,equipment_purchase,37584.49624503619,27713.83597372381,OFF004,INST016,2022-03-27,36.71953882713743,6,1,0,125.52802787408889,10.145078577142597,wheat,Central,74436.36038898716,3,87702.01175102234,mixed,0.7373741500495432,299.4111903258401,0.5049211977671709
APP0882_03,F0882,conservation,17298.62370589656,6097.2916790871595,OFF034,INST010,2023-09-29,41.07293162753379,6,1,0,125.52802787408889,10.145078577142597,wheat,Central,74436.36038898716,3,87702.01175102234,mixed,0.35247264653827826,137.80686272907892,0.2323948083369198
APP0883_00,F0883,conservation,18251.436075641686,15777.49212476477,OFF020,INST003,2022-07-17,23.709650796458057,11,0,0,202.2080438534536,18.661492688428417,soybean,East,60767.76777194715,1,71559.8508287388,leased,0.8644520934887621,90.26068265053325,0.3003473180738965
APP0883_01,F0883,equipment_purchase,11617.742629396682,10042.554110556232,OFF031,INST001,2023-02-13,71.85347099671702,10,1,0,202.2080438534536,18.661492688428417,soybean,East,60767.76777194715,1,71559.8508287388,leased,0.8644152681731209,57.45440392972902,0.1911826459217069
APP0883_02,F0883,land_improvement,29730.83140847997,9142.926486772114,OFF024,INST009,2023-01-03,6.1524991610583015,4,1,0,202.2080438534536,18.661492688428417,soybean,East,60767.76777194715,1,71559.8508287388,leased,0.3075234042787086,147.03090362729003,0.48925330810332845
APP0883_03,F0883,land_improvement,23283.54199192726,14307.655969857153,OFF008,INST017,2022-06-22,49.51008759479073,10,1,0,202.2080438534536,18.661492688428417,soybean,East,60767.76777194715,1,71559.8508287388,leased,0.6144965390067294,115.14646770828544,0.3831561178832026
APP0884_00,F0884,conservation,1000.0,739.701731975067,OFF032,INST001,2022-04-19,51.31295672948629,4,0,0,184.09457448131556,1.0,corn,West,51123.03308672835,3,86541.68541842527,leased,0.739701731975067,5.431990610356057,0.01956065475034583
APP0884_01,F0884,organic_certification,11276.923608531952,5275.67279387615,OFF042,INST017,2022-02-17,24.221159842308673,8,1,0,184.09457448131556,1.0,corn,West,51123.03308672835,3,86541.68541842527,leased,0.46782907972211984,61.25614315524811,0.22058400935251757
APP0884_02,F0884,conservation,19106.720111449085,13058.805418303578,OFF020,INST019,2023-05-29,25.896864358686294,5,1,0,184.09457448131556,1.0,corn,West,51123.03308672835,3,86541.68541842527,leased,0.6834666202326641,103.78752424009268,0.3737399555115448
APP0885_00,F0885,disaster_relief,1000.0,693.5810733839106,OFF024,INST005,2022-05-23,38.63607687001969,4,0,0,242.33536628680167,11.002158590786955,corn,Central,27865.769061084557,0,131296.65093955828,owned,0.6935810733839106,4.1265128376537055,0.03588632338866729
APP0885_01,F0885,disaster_relief,22191.006531335126,9550.20385119016,OFF007,INST010,2022-09-26,13.338173431742945,3,0,0,242.33536628680167,11.002158590786955,corn,Central,27865.769061084557,0,131296.65093955828,owned,0.430363707824819,91.57147333201162,0.7963536367035202
APP0886_00,F0886,disaster_relief,33828.841858307555,14422.49178700074,OFF010,INST009,2022-11-11,33.02772955436793,3,1,0,179.1964092662982,10.790017147860631,rice,North,35560.26824448921,4,79457.3882955063,leased,0.42633714294475383,188.7808020083459,0.9513100864628607
APP0887_00,F0887,disaster_relief,6267.570256288742,4709.706555626387,OFF022,INST001,2022-01-01,19.5783393711472,9,1,0,132.035395460647,26.106702225667583,rice,North,66834.6835809369,0,66274.55292427228,leased,0.751440568360725,47.46886419677354,0.09377721147880809
APP0888_00,F0888,disaster_relief,24582.418029117667,17837.403360489454,OFF045,INST003,2023-04-12,17.40132241192172,11,0,0,179.53274153461547,11.91982550629709,corn,South,40630.292122833656,4,66607.78499411486,owned,0.7256163059045372,136.9244284858089,0.605026859142435
APP0888_01,F0888,disaster_relief,17975.07681760307,14701.583345008803,OFF006,INST012,2023-03-18,32.59815253537719,8,0,0,179.53274153461547,11.91982550629709,corn,South,40630.292122833656,4,66607.78499411486,owned,0.8178870941242087,100.12144115861629,0.44240579819757997
APP0889_00,F0889,crop_insurance,20133.589341769322,16718.56591790404,OFF009,INST011,2022-12-24,27.240138834533443,7,0,0,205.4351790291454,18.063911877927428,cotton,East,30644.95743012575,4,37515.76029833502,leased,0.8303817880709207,98.00458439940776,0.6569951806158115
APP0889_01,F0889,organic_certification,20801.29571094355,8212.667436150014,OFF036,INST005,2023-12-04,36.08014719993123,4,0,0,205.4351790291454,18.063911877927428,cotton,East,30644.95743012575,4,37515.76029833502,leased,0.39481518604772947,101.2547890251671,0.678783638658107
APP0889_02,F0889,organic_certification,20304.781059088797,15876.33824353779,OFF007,INST010,2023-06-06,18.858541838836523,3,1,0,205.4351790291454,18.063911877927428,cotton,East,30644.95743012575,4,37515.76029833502,leased,0.7819014742063051,98.83789697093762,0.6625814738162447
APP0889_03,F0889,conservation,11089.350094848982,7744.731009935977,OFF044,INST012,2022-01-13,11.302171742530522,11,1,0,205.4351790291454,18.063911877927428,cotton,East,30644.95743012575,4,37515.76029833502,leased,0.698393588776083,53.979801060633925,0.36186541032514263
APP0890_00,F0890,disaster_relief,24205.82750117912,16627.270357959907,OFF009,INST016,2023-06-01,61.13143278807281,7,1,0,191.0241090598682,16.130057120699707,corn,North,91960.66237557588,2,92127.3979995935,owned,0.6869118751321333,126.71608636370006,0.2632193687592231
APP0890_01,F0890,land_improvement,30250.63728432937,13980.869178096722,OFF027,INST001,2023-02-09,44.60064971747299,11,0,0,191.0241090598682,16.130057120699707,corn,North,91960.66237557588,2,92127.3979995935,owned,0.46216775688686673,158.36031081735666,0.3289519290409519
APP0890_02,F0890,organic_certification,13685.283796262627,10913.051438658478,OFF000,INST013,2022-07-24,11.928321260969255,5,0,0,191.0241090598682,16.130057120699707,corn,North,91960.66237557588,2,92127.3979995935,owned,0.7974296770987511,71.6416575039414,0.14881671622123227
APP0891_00,F0891,disaster_relief,9719.308391307943,8688.557309229527,OFF033,INST009,2022-11-06,33.02020887404992,5,1,0,175.36370155536488,1.0,rice,Central,80489.18747853352,3,96032.91132637706,owned,0.8939481040646653,55.423718278662214,0.12075296938362166
APP0891_01,F0891,conservation,1000.0,397.7707481157826,OFF023,INST016,2022-01-06,40.32286330730075,5,1,0,175.36370155536488,1.0,rice,Central,80489.18747853352,3,96032.91132637706,owned,0.3977707481157826,5.702434375703945,0.0124240290072092
APP0891_02,F0891,conservation,12635.275273645917,9399.185337908084,OFF000,INST012,2023-01-05,27.29471512929661,4,1,0,175.36370155536488,1.0,rice,Central,80489.18747853352,3,96032.91132637706,owned,0.7438844927670454,72.05182806692054,0.15698102651385004
APP0891_03,F0891,disaster_relief,19283.1911100987,10179.233256313017,OFF005,INST007,2023-11-04,27.577030101061933,6,1,0,175.36370155536488,1.0,rice,Central,80489.18747853352,3,96032.91132637706,owned,0.5278811581648487,109.96113185949554,0.23957492570342484
APP0891_04,F0891,disaster_relief,14671.349576139677,6055.588605463539,OFF009,INST005,2022-01-07,7.493395756430875,6,1,0,175.36370155536488,1.0,rice,Central,80489.18747853352,3,96032.91132637706,owned,0.4127492548682686,83.66240816094839,0.18227727270886573
APP0891_05,F0891,conservation,13097.090664913927,5017.074081227341,OFF033,INST015,2022-02-24,57.865459092202045,3,0,0,175.36370155536488,1.0,rice,Central,80489.18747853352,3,96032.91132637706,owned,0.3830678285420812,74.68530002931641,0.16271863433093944
APP0892_00,F0892,disaster_relief,23783.606532021084,10113.649712450397,OFF002,INST008,2023-09-16,38.670197791916344,6,0,0,203.3337344794577,21.1456577330539,corn,Central,47510.931617342896,3,81962.51638605769,leased,0.4252361684017045,116.96832595392027,0.5005922999695371
APP0892_01,F0892,equipment_purchase,19812.668687799312,16067.507346673188,OFF014,INST006,2023-10-14,34.822929232439655,5,1,0,203.3337344794577,21.1456577330539,corn,Central,47510.931617342896,3,81962.51638605769,leased,0.810971384009848,97.43916196946128,0.41701284343090217
APP0893_00,F0893,equipment_purchase,7391.557884082157,4647.872124814758,OFF015,INST016,2023-11-12,27.38692843534297,5,0,0,208.46477952228364,16.723172043650305,rice,North,28346.70996862522,8,107597.21676723918,owned,0.6288081887072856,35.45710647631028,0.2607554066155579
APP0893_01,F0893,crop_insurance,18759.729835388975,15666.94898121307,OFF008,INST004,2022-03-14,20.433881299842263,5,1,0,208.46477952228364,16.723172043650305,rice,North,28346.70996862522,8,107597.21676723918,owned,0.8351372391119631,89.98992481309617,0.6617956671568823
APP0893_02,F0893,organic_certification,21378.490125721175,18072.321894324537,OFF003,INST015,2023-12-30,15.876808832979219,3,1,0,208.46477952228364,16.723172043650305,rice,North,28346.70996862522,8,107597.21676723918,owned,0.8453507141077808,102.55204823909327,0.7541788852880413
APP0893_03,F0893,land_improvement,17398.89259899815,6792.518492654614,OFF042,INST002,2022-08-22,13.711386024213038,5,0,0,208.46477952228364,16.723172043650305,rice,North,28346.70996862522,8,107597.21676723918,owned,0.39039947249549295,83.46202480279558,0.6137887824814816
APP0894_00,F0894,disaster_relief,24833.04470084315,16816.563692346637,OFF037,INST008,2023-09-16,22.60886115501477,11,1,0,219.10794955187635,19.066149117396716,cotton,Central,64467.176945458945,5,107882.22181157244,owned,0.677184932211541,113.33703205033024,0.38520446958384125
APP0894_01,F0894,crop_insurance,8784.374119594264,2905.142399280625,OFF025,INST012,2022-01-28,27.152542817600416,6,0,0,219.10794955187635,19.066149117396716,cotton,Central,64467.176945458945,5,107882.22181157244,owned,0.3307170618792826,40.09153541694963,0.1362611880310207
APP0894_02,F0894,crop_insurance,20090.693010655195,9327.438964469478,OFF004,INST005,2022-03-07,1.0,5,0,0,219.10794955187635,19.066149117396716,cotton,Central,64467.176945458945,5,107882.22181157244,owned,0.46426666116109716,91.69312684338955,0.31164220247541613
APP0895_00,F0895,crop_insurance,4799.522920065525,1938.8913355163897,OFF021,INST013,2023-11-12,22.023092349019933,5,1,0,182.43549437948212,46.409901651490614,wheat,Central,40198.64003341752,3,82095.01425806356,leased,0.4039758467264324,26.308054451740013,0.11939515655444152
APP0895_01,F0895,disaster_relief,20696.693526585826,16624.20801452164,OFF023,INST007,2023-10-08,13.619701777348812,11,0,0,182.43549437948212,46.409901651490614,wheat,Central,40198.64003341752,3,82095.01425806356,leased,0.8032301388222762,113.44663820481587,0.5148605402914244
APP0895_02,F0895,equipment_purchase,6988.344012093285,3626.0256188840945,OFF045,INST012,2022-09-03,36.99833652957822,11,1,0,182.43549437948212,46.409901651490614,wheat,Central,40198.64003341752,3,82095.01425806356,leased,0.5188676477015557,38.30583536313885,0.17384528447439532
APP0895_03,F0895,conservation,26534.272468768548,23776.782863554974,OFF036,INST016,2023-06-19,48.62815973424042,3,1,0,182.43549437948212,46.409901651490614,wheat,Central,40198.64003341752,3,82095.01425806356,leased,0.8960781906321644,145.44468201771576,0.6600788595512274
APP0896_00,F0896,crop_insurance,1000.0,384.76375081354917,OFF019,INST006,2023-04-04,39.49533594742962,9,0,0,141.64409598415727,1.0,cotton,South,67770.65525624096,2,97564.87379150612,leased,0.3847637508135492,7.059948337782104,0.01475564897844057
APP0896_01,F0896,organic_certification,5307.084362893465,2319.3145816390406,OFF039,INST014,2022-12-13,13.129197958012025,6,1,0,141.64409598415727,1.0,cotton,South,67770.65525624096,2,97564.87379150612,leased,0.43702236916666076,37.46774142627912,0.07830947395782688
APP0897_00,F0897,disaster_relief,20504.14886392049,14085.697781967812,OFF010,INST006,2022-03-11,74.32740801023272,5,1,0,157.33568432166615,28.79757319808887,rice,East,40218.93178474746,3,145180.42772056762,owned,0.6869681777795364,130.3210327162694,0.5098133628625223
APP0897_01,F0897,equipment_purchase,7191.015838042583,6337.068357534473,OFF038,INST008,2023-08-21,43.58330001062095,7,0,0,157.33568432166615,28.79757319808887,rice,East,40218.93178474746,3,145180.42772056762,owned,0.8812480044904814,45.704926184074395,0.1787967884509973
APP0898_00,F0898,equipment_purchase,7388.081547262941,5467.4533258965275,OFF031,INST002,2023-04-06,23.884850799369804,3,0,0,210.32544832541782,12.700419844797155,rice,South,82907.91135790512,3,55338.38313796671,mixed,0.7400369488236161,35.12690264580832,0.08911190049607372
APP0899_00,F0899,crop_insurance,6811.433118631843,2557.4726134887524,OFF029,INST009,2022-01-06,51.898332478174055,3,1,0,109.1532164506382,17.298631235224075,wheat,East,39625.167372083044,1,103194.93590656965,owned,0.3754676246461407,62.40249568561402,0.1718966396954748
APP0899_01,F0899,disaster_relief,20665.901429379523,11340.108156566263,OFF040,INST011,2023-05-27,1.6902466271388015,9,1,0,109.1532164506382,17.298631235224075,wheat,East,39625.167372083044,1,103194.93590656965,owned,0.5487352291560185,189.32929419194127,0.5215347416788246
APP0899_02,F0899,land_improvement,13659.29688732184,12261.72983192143,OFF017,INST000,2022-03-07,2.9573961309256234,7,1,0,109.1532164506382,17.298631235224075,wheat,East,39625.167372083044,1,103194.93590656965,owned,0.8976838217274865,125.1387483711844,0.3447126609979992
APP0900_00,F0900,crop_insurance,10431.555239837877,3563.9374332277575,OFF000,INST004,2023-06-06,27.429412535107712,11,1,0,168.43366544364505,14.635902037590062,rice,Central,97294.66969207198,4,82604.73098889642,mixed,0.34164967267940644,61.932721183510026,0.10721610210356558
APP0900_01,F0900,disaster_relief,31929.79508964817,27366.28021516861,OFF045,INST002,2022-09-10,12.125114864970172,9,0,1,168.43366544364505,14.635902037590062,rice,Central,97294.66969207198,4,82604.73098889642,mixed,0.8570766000324543,189.56896179600935,0.32817620112903223
APP0900_02,F0900,equipment_purchase,18754.918163457525,7026.314207145628,OFF023,INST008,2022-02-07,34.25097381816793,10,1,0,168.43366544364505,14.635902037590062,rice,Central,97294.66969207198,4,82604.73098889642,mixed,0.37463848927028887,111.34898782887672,0.19276408690028948
APP0901_00,F0901,equipment_purchase,17545.494910887868,13900.620168213289,OFF029,INST006,2022-07-08,8.228993432164884,11,0,0,130.33305938363196,11.606109332815652,rice,East,53901.15569759363,8,111372.39689329617,leased,0.7922615029563658,134.6204485175412,0.3255124066230582
APP0901_01,F0901,disaster_relief,7471.086920447115,5978.102607595651,OFF036,INST009,2022-01-30,20.22853772559332,8,1,0,130.33305938363196,11.606109332815652,rice,East,53901.15569759363,8,111372.39689329617,leased,0.8001650457625629,57.32303803639079,0.13860717499941572
APP0901_02,F0901,organic_certification,26099.594634716028,13211.348805094662,OFF035,INST014,2023-07-07,15.988700341735155,8,0,0,130.33305938363196,11.606109332815652,rice,East,53901.15569759363,8,111372.39689329617,leased,0.5061898083091974,200.25306517122837,0.48421215272534907
APP0902_00,F0902,disaster_relief,22208.50923155788,11138.757398549333,OFF032,INST001,2022-10-13,34.71608293164985,7,1,0,151.4372411467409,10.44133657408993,wheat,Central,77686.1126810888,1,56195.33768358936,owned,0.5015535839173466,146.65157040227706,0.2858748940460773
APP0902_01,F0902,conservation,9336.546882178414,7357.873908722244,OFF008,INST013,2023-12-22,36.686817732475305,5,0,0,151.4372411467409,10.44133657408993,wheat,Central,77686.1126810888,1,56195.33768358936,owned,0.788072292848113,61.65291186948798,0.12018295883211594
APP0902_02,F0902,disaster_relief,13860.549305647126,5469.371722477607,OFF012,INST017,2023-08-11,19.601831344066554,8,0,0,151.4372411467409,10.44133657408993,wheat,Central,77686.1126810888,1,56195.33768358936,owned,0.39459992543363714,91.52668921257235,0.17841733647487826
APP0902_03,F0902,crop_insurance,12776.609023879248,10134.811672274762,OFF005,INST003,2022-08-29,22.231041565185166,9,0,0,151.4372411467409,10.44133657408993,wheat,Central,77686.1126810888,1,56195.33768358936,owned,0.7932317294309457,84.36900281020614,0.16446451731120626
APP0903_00,F0903,organic_certification,11628.407345395435,4163.167240164549,OFF048,INST005,2023-10-10,26.849622769997914,10,1,0,213.92259313036493,17.636069884584074,cotton,Central,39197.992819802654,5,86008.36225598534,owned,0.35801697657358567,54.358014154723044,0.2966582344879867
APP0904_00,F0904,conservation,18586.44671834419,8862.886910955125,OFF030,INST005,2023-11-13,16.603514374664666,9,1,0,159.55495340099517,2.862610426626567,wheat,South,23772.99495983638,5,59611.99623203601,owned,0.476846760720959,116.48931181492395,0.7818302552852647
APP0904_01,F0904,disaster_relief,11137.643144922331,6707.954413703098,OFF039,INST012,2023-03-09,33.602343764195275,6,1,0,159.55495340099517,2.862610426626567,wheat,South,23772.99495983638,5,59611.99623203601,owned,0.6022777284583107,69.80443356672914,0.4684997899397606
APP0904_02,F0904,equipment_purchase,11932.172539064617,4443.884714919385,OFF022,INST014,2022-12-11,33.23234244883364,6,1,0,159.55495340099517,2.862610426626567,wheat,South,23772.99495983638,5,59611.99623203601,owned,0.37242880124056177,74.78409340935067,0.5019213001653176
APP0904_03,F0904,conservation,24933.30033453874,8596.869298433125,OFF036,INST008,2022-12-14,37.50696086039039,9,1,0,159.55495340099517,2.862610426626567,wheat,South,23772.99495983638,5,59611.99623203601,owned,0.3447946795284197,156.2677924005036,1.0488077070921293
APP0904_04,F0904,crop_insurance,24087.729686236027,11129.014310529226,OFF034,INST004,2023-03-20,44.6094953805449,7,1,0,159.55495340099517,2.862610426626567,wheat,South,23772.99495983638,5,59611.99623203601,owned,0.4620200598186079,150.96823491088048,1.0132391701984282
APP0905_00,F0905,disaster_relief,22133.27444372974,14425.19117957135,OFF006,INST013,2022-02-07,15.61203955106573,10,0,0,152.32182740780743,21.004633340174124,wheat,South,10000.0,4,26990.378579413373,owned,0.651742299416431,145.30599337199965,2.213327444372974
APP0905_01,F0905,conservation,10860.342439356726,8557.827094486785,OFF027,INST014,2023-06-14,41.54142156780407,7,1,0,152.32182740780743,21.004633340174124,wheat,South,10000.0,4,26990.378579413373,owned,0.7879886976191589,71.29866168346707,1.0860342439356725
APP0905_02,F0905,disaster_relief,2730.5133327373096,2019.071871138246,OFF038,INST010,2022-08-20,66.4135544994573,10,1,0,152.32182740780743,21.004633340174124,wheat,South,10000.0,4,26990.378579413373,owned,0.739447724693638,17.925949151246552,0.27305133327373093
APP0906_00,F0906,organic_certification,15561.487998226901,9780.679095866293,OFF029,INST005,2022-03-03,37.43645268507297,3,1,0,82.00719295100404,11.670444760917968,corn,West,75532.07676160063,10,122131.62997155337,leased,0.6285182430485259,189.7575985502181,0.20602489254125905
APP0906_01,F0906,crop_insurance,16515.95629426813,11506.094131380005,OFF045,INST011,2022-07-12,39.25663847046524,9,0,0,82.00719295100404,11.670444760917968,corn,West,75532.07676160063,10,122131.62997155337,leased,0.6966653293562662,201.39643487292318,0.21866148797148646
APP0907_00,F0907,equipment_purchase,3822.0881998187215,2379.0999595486583,OFF011,INST009,2023-03-23,36.866652578904365,11,0,0,187.31267830136102,5.959445287677138,soybean,North,51360.27819952082,5,66966.09460143978,owned,0.622460768870142,20.404855851078555,0.0744172020441739
APP0907_01,F0907,crop_insurance,14362.178738672887,8971.729457401138,OFF034,INST019,2022-10-13,15.653080871109793,11,0,0,187.31267830136102,5.959445287677138,soybean,North,51360.27819952082,5,66966.09460143978,owned,0.6246774685544789,76.67488858157301,0.2796359218086728
APP0907_02,F0907,organic_certification,10204.220450843568,3159.366543986975,OFF022,INST012,2022-12-05,35.06199580629166,10,1,0,187.31267830136102,5.959445287677138,soybean,North,51360.27819952082,5,66966.09460143978,owned,0.3096137092692656,54.47693420103867,0.1986792285509616
APP0907_03,F0907,disaster_relief,16506.251109279554,8746.030360654464,OFF035,INST003,2023-01-13,44.92881592014084,5,1,0,187.31267830136102,5.959445287677138,soybean,North,51360.27819952082,5,66966.09460143978,owned,0.5298617052867676,88.12137682812482,0.3213816530579765
APP0907_04,F0907,crop_insurance,1692.7013528531988,1075.3065749942632,OFF001,INST000,2022-04-10,35.40761625690739,7,0,0,187.31267830136102,5.959445287677138,soybean,North,51360.27819952082,5,66966.09460143978,owned,0.6352606578719502,9.036768723844038,0.03295740233877844
APP0907_05,F0907,conservation,15836.74604852453,10397.82714035784,OFF021,INST019,2023-12-24,51.87541774920242,6,1,0,187.31267830136102,5.959445287677138,soybean,North,51360.27819952082,5,66966.09460143978,owned,0.6565633564179416,84.54711230515494,0.30834618899459704
APP0908_00,F0908,organic_certification,16759.062881443922,10133.298100176202,OFF017,INST018,2022-06-05,29.67385913759287,5,1,0,182.27420905705378,11.399897136033491,soybean,West,25048.49098956584,3,54725.5040917745,owned,0.6046458666490271,91.94423592971486,0.6690647707450741
APP0908_01,F0908,conservation,17336.15700382718,12463.12541127175,OFF023,INST018,2023-04-19,22.91722721790849,6,1,0,182.27420905705378,11.399897136033491,soybean,West,25048.49098956584,3,54725.5040917745,owned,0.718909352777571,95.11031260819118,0.6921038481339535
APP0908_02,F0908,equipment_purchase,15824.842765019983,8244.224557525571,OFF048,INST003,2023-08-11,40.454318079135184,3,1,0,182.27420905705378,11.399897136033491,soybean,West,25048.49098956584,3,54725.5040917745,owned,0.5209672336049376,86.81888044877834,0.6317683077839681
APP0909_00,F0909,conservation,26516.595075553967,10229.296829033628,OFF012,INST014,2023-03-26,12.9047887451649,10,1,0,258.16273616527303,25.057193734900583,wheat,West,76364.06102171712,3,62693.13628166,leased,0.3857696208690144,102.71271318792625,0.3472391949926934
APP0909_01,F0909,disaster_relief,17005.834184261766,5427.17290239873,OFF043,INST009,2023-06-27,8.005657182743459,7,1,0,258.16273616527303,25.057193734900583,wheat,West,76364.06102171712,3,62693.13628166,leased,0.3191359414418709,65.87253620280354,0.22269420924884403
