farmer_id,farm_size_acres,years_farming,crop_type,region,income_declared,previous_subsidies_count,equipment_value,land_ownership_type
F1028,180.67589863652083,10.921546454472939,corn,West,55604.82211419376,4,33004.145116327876,leased
F1029,98.86037174007973,15.27552809364673,soybean,North,48107.85926420346,4,128302.61308044635,mixed
F1030,137.13117312883276,1.0,corn,West,54690.04494053758,1,73688.36708867432,owned
F1031,199.71238891836157,9.734012701329213,cotton,South,64742.38588378511,6,39411.91784237851,mixed
F1032,169.96115613026396,18.628069700435738,wheat,East,12859.565809152155,2,76330.70353441667,owned
F1033,182.35979698513705,7.141647725962564,wheat,South,72820.4055247856,2,87196.6005847743,leased
F1034,125.8406768850313,15.47187377271678,corn,North,46357.15008659158,3,105866.51549145246,owned
F1035,228.69933816450163,18.574980006421583,wheat,West,82541.48536951999,2,69059.7978997045,owned
F1036,88.71171684988295,12.25960639313788,wheat,East,40810.89169229634,4,119119.57976332723,owned
F1037,76.78125598950899,16.363710167972567,cotton,Central,36368.04374825176,3,44965.63459693662,owned
F1038,161.2225909279986,7.298139477723102,cotton,East,47033.21184418165,3,62551.386185262934,leased
F1039,202.35491513060774,13.347109762431627,corn,East,59999.74081863685,4,19837.401558961334,owned
F1040,234.19638457289344,19.88172935671378,cotton,South,44512.9489667391,1,134698.42829863768,owned
F1041,127.055786856553,16.255783687747474,corn,Central,61450.265752510466,3,99744.6968286192,mixed
F1042,611.8021250146944,10.307749843488516,wheat,North,42257.481898808976,0,78513.04557895612,mixed
F1043,148.07457652496464,16.793731234326344,soybean,North,50697.844360222065,1,83776.61306340114,mixed
F1044,141.36863500295902,20.716878325092942,soybean,East,94731.05898089409,1,56959.72294869601,leased
F1045,194.1829968743336,1.0,cotton,East,57145.33727065112,3,71927.56074987489,owned
F1046,182.616143920671,24.272592519647183,wheat,West,58749.92453851952,2,94884.50166922557,owned
F1047,71.18039215078753,12.309962090551425,soybean,Central,20548.600256220452,4,48092.51099808051,owned
F1048,223.82701748629478,18.40391946592184,wheat,East,77085.7504669,5,66106.49588138155,mixed
F1049,219.0045677073726,24.57797538916182,wheat,West,71329.30170646534,3,105717.81760735431,owned
F1050,118.72186492452353,4.026610422156272,wheat,Central,35711.01781416403,3,128273.9956046224,owned
F1051,169.79017667187046,9.324471980579627,cotton,North,70934.51868743473,4,96305.76773605078,owned
F1052,174.70150931413696,12.691610432994361,rice,West,56596.024546800414,6,60133.23219639463,owned
F1053,489.10106487358604,8.729971831004573,rice,Central,50928.31797213143,3,75349.68731886918,owned
F1054,122.484742307729,28.87949260669447,corn,West,75819.11292549998,3,92368.6140162926,leased
F1055,349.2564948092923,8.145823249385657,corn,East,39754.0285385854,2,71255.79147030877,owned
F1056,148.72229645042773,10.555625764105066,wheat,South,35552.898886402996,3,101355.04649231645,owned
F1057,208.63645096296824,16.635112252823813,wheat,North,54151.266406740106,1,58098.632185205046,leased
F1058,177.1800077297216,5.382803791391289,corn,East,60564.57629075261,4,128398.45756524811,leased
F1059,131.4692833956947,11.83455430594989,rice,East,69326.31773387671,3,77374.65240791417,owned
F1060,188.58493553241723,17.539626090001402,corn,Central,46980.9409650679,1,61066.570848019706,mixed
F1061,7.572868968496238,12.33711676493991,wheat,West,33004.57766818703,1,97748.15005846182,leased
F1062,207.43828501860517,14.252905128800414,wheat,North,100571.35435929857,1,50625.622646765434,owned
F1063,63.014311061095015,10.765343100413034,wheat,East,28268.10877922075,0,84437.57077408327,leased
F1064,131.8779529298434,2.8842375265538642,corn,Central,51102.36246579058,2,63860.65622852305,leased
F1065,94.01650526869281,17.57274569071391,cotton,North,65594.11049095224,3,43503.803448852275,owned
F1066,85.26592621395471,29.03946457317793,soybean,West,73022.4523007567,2,115741.37506544162,owned
F1067,208.04133936892597,15.147213046267504,rice,East,38656.79642504564,3,41268.61346332123,owned
F1068,126.61493993440543,16.802112937980397,corn,East,12501.646111845934,3,104614.25765181259,leased
F1069,167.3251940865358,20.541782040934876,corn,East,38194.69653074658,6,51600.942793277194,owned
F1070,147.6539710560408,4.845356027626407,wheat,North,67226.4502042777,2,115754.67565466036,leased
F1071,173.85204136115607,28.620117265036846,rice,North,62749.929629904764,3,62717.20160383003,owned
F1072,153.84109455301277,16.618630371382416,rice,North,63402.4471777615,4,69304.5407594066,owned
F1073,85.85038879057151,28.05485519271287,wheat,North,64233.281721487474,2,51846.75788689658,owned
F1074,199.813340972357,9.135736035808085,corn,Central,76801.68465361017,4,10000.0,owned
F1075,125.31217084193437,29.5444953804626,corn,South,34482.23109410417,8,45729.73877845213,leased
F1076,72.17090506701244,21.201243952278265,soybean,Central,26042.040085447927,1,29463.6655543749,leased
F1077,128.59424195170436,19.424320686818866,cotton,East,57409.60490527512,3,18743.429617800677,owned
F1078,225.03798953171554,16.872195634825182,soybean,Central,29029.506208636205,3,88818.19544858694,owned
F1079,192.51108710567465,13.011771055404406,corn,West,24781.693010299892,1,125746.0113322947,leased
F1080,132.56739327960705,24.60425326779098,wheat,North,74479.19819814272,1,133920.5561785012,leased
F1081,132.53711478407857,16.122878958784376,wheat,West,55007.19634151626,2,45122.08136156382,leased
F1082,133.91824743913088,1.0,wheat,West,50569.86298090173,6,76702.48192391144,owned
F1083,253.83739917804206,6.062508306343981,wheat,East,50985.479935306306,2,114943.61974478501,mixed
F1084,507.29031783473306,13.513233982458022,soybean,North,47877.21980350669,3,40652.01062840269,leased
F1085,171.50208235955347,17.47999186532444,soybean,West,74344.81290653147,4,116108.13184345709,owned
F1086,201.51417270159212,14.547292088800834,wheat,East,19707.681896084327,3,116601.36676350085,owned
F1087,161.93945795132566,24.751766318349304,rice,North,18879.528375991627,2,21616.60943049826,owned
F1088,137.04789270896484,1.0,wheat,South,31272.369628241824,4,10000.0,leased
F1089,140.1825075457511,16.14870349204128,corn,East,55783.232954799045,3,67992.52590041158,owned
F1090,146.4199370292968,1.0,wheat,Central,86106.87479756976,4,61018.92090372691,owned
F1091,148.1388881745079,21.077698363873345,corn,North,67381.67983010545,6,34408.18606637755,owned
F1092,559.1444315455469,14.244330284463977,wheat,West,61848.854284481946,4,18850.837703975885,owned
F1093,152.59729429036497,18.356879776192944,corn,West,48402.661374309486,5,81931.00541423872,owned
F1094,186.63200386077895,8.08893631528187,corn,Central,23349.401720081394,3,98982.77927199233,leased
F1095,145.96417099457088,25.235719453262007,cotton,Central,60299.79648174329,5,59594.50334267338,owned
F1096,153.93175951580454,23.33379731247081,wheat,West,90519.34131670264,3,62046.378465634785,owned
F1097,50.089965773394624,19.6683544240951,wheat,North,45198.84688982942,2,108079.90841752093,owned
F1098,195.81638373512408,13.963862025092475,wheat,East,38786.53270492134,3,53902.378170648975,owned
F1099,167.32442379489964,19.638858282361056,soybean,Central,45295.13607219413,3,56154.00602028929,owned
F1100,199.9005054929826,9.344859456101208,wheat,Central,61995.022769848394,4,88318.60719059309,owned
F1101,5.187231090315549,21.844445272165697,rice,Central,52234.603705038644,1,91669.93836453238,owned
F1102,254.41873523903638,28.19584715459137,corn,South,68200.28222229442,3,106860.03588294647,leased
F1103,143.0205185922413,23.564884479833488,corn,North,49330.982515003496,5,124534.5176869536,owned
F1104,205.40914083687582,9.163180241540724,soybean,North,45179.767407084386,0,102493.19077201145,leased
F1105,98.00470364372346,17.891338538184822,wheat,North,54580.11959908491,1,69471.86340482041,owned
F1106,180.63869525312847,4.654867649930818,wheat,North,39206.956463386436,1,41278.691203568866,owned
F1107,97.32922184131719,19.579122489405407,corn,North,84815.29882889276,2,99138.26546395633,leased
F1108,118.81155196520974,18.60482730290031,soybean,West,66462.2879623323,4,110794.27761224583,owned
F1109,245.7015676933393,1.0,wheat,Central,28006.028251886764,1,77029.2118193584,mixed
F1110,140.46587996183268,5.70572924870109,wheat,West,35084.816569317234,0,88306.46124171255,owned
F1111,160.87164365898616,12.734888826049863,cotton,South,61306.74010332209,2,101037.30628385032,owned
F1112,193.5033865344377,12.59312202287339,wheat,East,53666.35091992828,8,128093.10809570935,owned
F1113,174.78409439863023,5.324184516649558,rice,Central,56050.234186961476,3,106617.78483684486,leased
F1114,157.52094525717882,18.11182983481747,rice,South,46157.45058767716,4,93350.52793704257,mixed
F1115,168.24805012331126,17.011788871524097,wheat,West,59103.46073050867,4,50990.311021816065,owned
F1116,270.17077926191376,13.445846944171846,wheat,East,46627.882629925836,2,114533.71098820228,owned
F1117,147.11906014832073,8.953667998733096,wheat,South,61267.59086819181,2,88121.58312367814,owned
F1118,160.05495233574837,23.38965701133251,soybean,East,65460.56462501796,2,107525.87806073354,leased
F1119,202.5327198003806,28.243256904706364,soybean,South,82134.8067327632,3,59710.73436529508,owned
F1120,205.2762966478992,11.131508129227704,rice,West,39706.015141080796,5,111057.97317595093,owned
F1121,209.351515278019,10.102664662761434,cotton,East,49777.627363489184,1,59960.0699146406,owned
F1122,181.93651110145925,18.92966132329597,soybean,South,25620.37178207666,3,49750.06471625943,leased
F1123,92.84975436347582,12.13576496202411,wheat,West,86525.22834078186,0,76134.71960757996,owned
F1124,231.6715766150548,13.884822394694126,wheat,Central,10490.240855923177,4,39747.259704233365,leased
F1125,92.6827303490656,20.917225213797373,rice,West,83657.38777063618,5,62104.953064365414,leased
F1126,165.13177326195165,1.0,wheat,West,51869.39164582283,4,91354.21449969773,owned
F1127,112.2862074990321,25.546418598821354,wheat,Central,58368.558609732936,4,88337.72584930318,owned
F1128,146.79308267035037,15.58144419463473,soybean,West,46686.618125406974,2,99186.75696504032,leased
F1129,166.43812051517403,11.708054843502559,corn,Central,50622.01316226584,2,128361.187185866,owned
F1130,166.06786077251365,14.286126766228408,cotton,Central,61761.69199489006,3,91226.30761370076,owned
F1131,171.09603771176424,14.69943484016415,soybean,Central,17267.050763574833,4,54450.54577150212,leased
F1132,230.68556345293234,1.1503895724405968,wheat,South,36957.47525812194,4,107698.09671636364,mixed
F1133,172.67671507569898,26.95950581962589,cotton,East,33098.85432382683,1,76711.47021068056,mixed
F1134,137.79216823546756,15.330605058164947,wheat,South,58948.09567071634,2,87208.1396829064,leased
F1135,198.20435841441787,18.544017043579,corn,Central,50087.32396807705,3,62690.72405250635,owned
F1136,209.47352444623203,22.612398164592342,corn,East,62361.91680857616,2,127238.02431583243,owned
F1137,88.61960924315038,6.830700339517598,wheat,East,53295.50008362712,2,44153.74892487626,owned
F1138,179.8700034924929,18.787775192281828,corn,Central,71171.77671631992,3,69706.2886143412,owned
F1139,185.0586371155449,12.858871272809651,wheat,East,35194.514179824924,5,95940.63628114364,owned
F1140,135.1218248320004,21.77416620173195,corn,East,51163.115597004755,5,80657.25772767342,owned
F1141,218.78534066558097,1.0,corn,South,72187.26828005028,0,65459.051258352214,leased
F1142,142.49722064837366,14.207245598069848,rice,East,68186.52096041346,2,22458.89721633472,mixed
F1143,156.2788226735771,10.177434753728306,rice,Central,20407.108870998247,4,71392.08946856044,mixed
F1144,141.34640878580652,18.458103605073244,wheat,North,29577.784220305577,3,90872.73573840706,owned
F1145,150.7789523790734,18.760353498945616,corn,North,48364.18122590432,4,96305.44523892703,mixed
F1146,285.55873696571973,9.338992841423792,corn,North,45303.26654517446,3,84802.4456221856,owned
F1147,77.99745587028528,9.302609086591652,wheat,Central,48691.4654289617,4,85339.3013556336,owned
F1148,229.72525316124862,14.114677051541364,rice,North,65923.80600503692,7,45695.49489145212,leased
F1149,322.9557977522508,7.826862181478335,soybean,South,55787.66010004143,6,91682.0888176678,owned
F1150,100.43038252718463,21.735869563617015,wheat,Central,56953.8180603846,1,80283.14877308338,mixed
F1151,42.330494319814264,12.046342396420432,corn,Central,63412.2713720685,3,84956.28033916203,owned
F1152,118.05191261552488,1.0,wheat,Central,71483.48410291117,4,73416.6768756028,owned
F1153,83.84551032962509,12.001423547025551,soybean,East,10000.0,4,86384.68982452707,owned
F1154,232.10075800681847,6.691649433248221,wheat,East,42267.47103523894,4,99038.35758953431,leased
F1155,200.4908544671317,1.9497934763124363,cotton,East,32340.64425480599,3,87663.75073514685,owned
F1156,115.59248274111381,5.10058689421942,rice,West,59506.322717897056,5,25313.462270914562,leased
F1157,262.62179026721543,15.87526777466376,corn,South,40757.92088830689,3,88284.963446631,leased
F1158,199.0882743495797,25.629126625985847,soybean,Central,51517.23233830244,3,68363.98415500968,leased
F1159,133.75843082456888,17.50547579091984,cotton,Central,67042.86152805015,6,58754.16725347278,owned
F1160,25.02971425632134,10.147972894274083,soybean,East,37940.2812244368,3,120475.18937218313,owned
F1161,264.5471286295371,18.64723356136562,wheat,Central,57256.31345424438,3,52024.54609998106,leased
F1162,80.5213766618202,11.327277518248065,corn,Central,81076.55646320856,5,55409.61150383185,mixed
F1163,67.73006265215541,9.443197046694843,rice,North,66632.3091974316,5,12758.312382379765,leased
F1164,201.128521600482,5.765098654136125,soybean,Central,18284.452866400443,3,123215.44616676535,owned
F1165,271.98762031696367,1.0,soybean,West,44165.06597447798,3,106734.36381858142,owned
F1166,219.2136409255259,11.880610347524438,rice,East,57116.32670553993,1,70033.13999740631,owned
F1167,178.195456002618,16.264427919361054,rice,South,61055.67712443859,0,98383.99419436927,leased
F1168,179.7377170832643,14.227010639880882,cotton,South,44953.01923425507,3,13232.654110838863,owned
F1169,192.67077793901538,11.672264576421131,wheat,North,37204.22218020934,2,94258.57323686984,leased
F1170,187.94642948933824,7.434031514425751,corn,South,51355.25869697937,1,54287.962107606974,mixed
F1171,164.0595711984688,19.86596953347975,soybean,South,28262.305922101114,4,130212.57494003815,owned
F1172,155.21005519759382,4.46294464042732,rice,East,71994.68532089036,2,91026.2719621784,owned
F1173,146.8703436050239,21.208223310747805,soybean,East,87373.61947896336,3,83930.20316045539,mixed
F1174,336.9053116699986,6.982263848586202,wheat,West,57893.879369002476,0,55378.85342259526,owned
F1175,135.9662461566613,8.98051810117572,rice,North,45351.228929417724,4,55566.48232354845,owned
F1176,196.0564778706922,3.265718475074584,soybean,South,68818.01999827292,3,97776.6061592481,owned
F1177,435.2490559807875,10.988782824914907,wheat,West,65438.58448717347,4,55097.96216956653,owned
F1178,100.57044464245413,22.80249966782383,corn,North,44489.18507789151,2,53918.529044303665,leased
F1179,94.82053413921145,19.125024707551653,wheat,South,49043.128613004934,2,122212.54500567305,owned
F1180,158.99470755767393,22.82737689622428,corn,South,37809.31321743807,4,88626.50169392352,owned
F1181,219.60011431722995,19.177140367471488,wheat,East,53293.6964987194,2,47114.33518053375,leased
F1182,195.91583030011566,6.170641371757046,corn,Central,55978.182800904964,2,96552.39664607903,owned
F1183,71.47496981884115,12.35368620537954,corn,North,34397.34691458609,4,71628.19561348371,owned
F1184,100.51859317148313,8.7584069670603,soybean,South,28506.473167442062,1,27025.323910478182,leased
F1185,197.0385593994108,25.644599232312324,soybean,North,23479.69175931868,3,65029.74484712802,leased
F1186,302.62689096925357,5.425690828589508,rice,West,58330.69325224085,0,48542.560635744405,owned
F1187,138.76834250014878,22.149581515112885,wheat,West,49770.34860759788,3,87673.32692855816,owned
F1188,177.5026049512276,22.143630960870155,wheat,Central,48328.51706290346,1,60332.539365151664,leased
F1189,101.58277725681823,29.636961613728698,rice,South,59290.51844688666,2,82727.0675133145,leased
F1190,155.268775307298,11.722507258964022,wheat,East,31980.760486232462,3,99987.79052289689,owned
F1191,83.29872525408977,20.698577276641295,cotton,South,28594.94529657614,2,150828.79048881997,owned
F1192,119.93161780243932,33.25321469231074,rice,North,54821.63837937717,1,139397.03516160036,owned
F1193,165.98909670712686,10.058866584530428,corn,West,15426.420808388866,2,86697.48256424125,leased
F1194,70.35031332341653,2.7196780197411226,cotton,North,44820.309381315514,1,78421.8755697186,owned
F1195,172.02373689801993,1.0,wheat,Central,99328.92745155757,6,62147.248733381595,leased
F1196,149.01811005366594,20.70169623089065,corn,West,23029.250742949513,1,30707.06100252254,owned
F1197,177.6244977208574,1.0,soybean,East,41405.15280138553,1,11410.585442178854,leased
F1198,161.19570670323307,12.021447576496618,corn,West,10000.0,0,54718.880190177595,mixed
F1199,218.2070214986922,18.498505496311687,cotton,South,45325.43883555711,2,129123.34447648142,owned
F1200,156.26122513239537,16.48140429463931,wheat,South,89330.7285653062,1,128092.92692021487,owned
F1201,128.52972294373734,18.40355891347338,corn,West,59338.34873580801,3,82149.2986871274,owned
F1202,156.1148751516142,16.778318846406833,soybean,Central,37724.4138175805,1,93956.48473043299,owned
F1203,177.1649014518194,25.230926506507146,soybean,South,93628.21290542197,5,61858.48759812959,owned
F1204,152.44300351628522,7.381468954089624,wheat,South,15152.947809631798,3,79095.4869713101,owned
F1205,152.0295845601941,9.58403889233175,corn,East,59078.86319514038,3,56714.79787231397,mixed
F1206,114.90041560966223,8.818724437833408,rice,West,51298.25574185874,0,56660.8990073117,leased
F1207,116.8549541224526,21.64153449490088,wheat,South,45059.50638179167,3,98376.13575876637,leased
F1208,79.86973641001532,22.203188707160507,rice,Central,66141.8294745769,1,61715.2608125004,owned
F1209,712.4365114780409,18.609802554548065,soybean,North,26360.41183449399,5,94764.97488152937,owned
F1210,87.80683823043574,24.46794933511942,rice,West,56252.45267744658,2,75584.25633860608,owned
F1211,346.0642203306139,5.575673060988954,soybean,East,53713.166455290324,2,122536.16658419234,owned
F1212,114.07963672154013,28.337792892409098,wheat,South,32579.746737725734,3,96570.23899731018,owned
F1213,194.74621884722205,27.185908973698066,soybean,Central,88999.91160834636,7,87329.78904780213,owned
F1214,135.2525160853986,20.884975977965972,rice,West,46363.254732767215,2,37090.29002808359,leased
F1215,212.3871036336867,29.25439127016848,corn,Central,47226.99255610584,2,65284.71589312786,owned
F1216,116.32546878780657,1.7470143385778094,cotton,Central,29446.45649408516,4,78491.4702355345,owned
F1217,163.9497081111901,10.804414909898785,corn,East,46733.190977672355,4,81636.83575178473,owned
F1218,108.23264733701214,9.117572314544383,wheat,West,96695.0921363797,2,99896.86345917502,mixed
F1219,257.2574563886694,20.771834590058745,corn,South,44945.7628005683,1,86180.60420433042,owned
F1220,90.62007904852436,6.598874083182835,cotton,East,60374.03886027286,3,49003.159514123865,owned
F1221,165.49103551135138,21.059961194699884,corn,South,69010.95463987025,3,97763.42774064845,owned
F1222,181.6888440466049,25.96428915197371,rice,North,46371.95377719808,6,66161.98768943912,owned
F1223,170.6899548725749,20.561623200671995,rice,Central,41808.193954324,0,60574.055700718774,leased
F1224,140.7356170561146,17.27000818929201,corn,North,59445.277624523456,2,46918.60957527974,owned
F1225,143.5089650133287,7.0970132727940065,wheat,Central,45174.832622311995,1,69460.14917389146,owned
F1226,152.19057359895547,8.225192270997084,soybean,East,43363.09854427471,2,63283.698845542836,owned
F1227,142.64989991857556,24.996951242373335,corn,South,68797.79788518924,5,114822.24008026828,leased
F1228,594.5818675192364,21.23479203124266,rice,South,48611.538261739,1,71974.69229700389,owned
F1229,781.5784502387028,14.687843844979646,corn,East,74264.7967652948,4,95964.8469573445,owned
F1230,366.376232248825,11.656723633872875,corn,West,48161.46623513756,6,25917.849388378418,owned
F1231,81.5098510210461,1.0,rice,North,23656.088832946192,2,102332.95824295245,owned
F1232,145.58589758243727,6.4331806505244895,corn,North,10000.0,2,99241.50498808316,owned
F1233,278.98546688271597,30.291352697117787,corn,South,13237.031062946196,4,76925.5404368049,owned
F1234,109.81627160151346,4.756355431980266,corn,South,16680.79067471475,1,53844.72402685274,owned
F1235,695.8675208166101,16.515838569768647,corn,South,55330.75861655794,3,60110.17368545476,owned
F1236,233.88504070382203,23.059551785561588,corn,East,30573.346135717227,2,73919.14679543226,leased
F1237,122.32058791460027,4.96061865598166,rice,West,10517.372478716825,7,83925.62876782064,owned
F1238,178.44915395926375,16.477683798248666,corn,North,47381.88623050125,1,72651.15245519546,owned
F1239,231.4198311564269,22.50332430008524,corn,Central,28363.438657382907,3,99606.90571125987,owned
F1240,131.04361295062566,15.099994575258002,soybean,East,59261.9827584793,3,63254.972077382205,owned
F1241,139.82098199488192,37.94722444533414,wheat,North,58765.372945336574,5,88917.41032791734,owned
F1242,362.74786290770345,1.6512059289744379,wheat,West,60881.725643663594,5,85266.15388753799,owned
F1243,99.26216346535665,23.46982823907103,cotton,East,10000.0,3,10000.0,owned
F1244,117.53612274669965,13.617586100828285,soybean,North,50908.18252759763,4,55765.19991069294,owned
F1245,88.80298666188718,21.1753612386934,soybean,East,47571.95199863881,2,109569.9163624399,owned
F1246,151.7041734129613,18.530457213593966,soybean,North,25567.11440444408,4,53157.97709742123,leased
F1247,111.50133844706791,9.134750423120028,wheat,North,10000.0,2,47875.0398851822,owned
F1248,485.06788676861214,16.83197113967472,soybean,West,47826.30157725148,4,111076.79890912678,owned
F1249,72.20521768981864,1.0,corn,Central,71282.3210751241,0,84603.32150831458,owned
F1250,166.54401161072286,19.82598000457115,corn,West,10000.0,3,123717.80707549208,owned
F1251,191.67644808044622,17.385267727924205,corn,North,33349.58254192007,3,66056.01027441472,owned
F1252,50.31321787142723,20.10928134914482,wheat,East,52630.70225972326,3,116064.02561247337,owned
F1253,168.70282849237861,23.464946600697203,wheat,West,72498.39988387263,1,53334.69834028657,owned
F1254,211.3834496236646,17.94095872167769,cotton,Central,43752.56971637365,4,10000.0,owned
F1255,89.51794906543972,16.18471535838621,corn,North,88620.05896061567,0,100198.18946472413,owned
F1256,233.62861934188516,7.951453306709662,corn,West,14093.869214395658,4,97196.9711938163,owned
F1257,170.95095046830227,9.302233890807592,wheat,West,10000.0,2,100186.44863915248,leased
F1258,114.74940721207956,24.49387696141865,wheat,West,70354.30099447377,6,73803.86227218984,mixed
F1259,147.2115461171147,26.49068324564783,soybean,West,10000.0,2,124008.52620565571,leased
F1260,177.91634562608613,13.095116509503567,corn,East,59230.64672601299,4,105965.25881556771,owned
F1261,153.80026957062057,15.368021978026192,corn,Central,44109.35123012376,3,104747.56944007978,leased
F1262,530.8133988669554,7.7630850000498715,wheat,Central,31979.98795120004,6,83649.62234840645,owned
F1263,103.9663203460317,24.38205476213956,soybean,North,41466.65583062256,3,39590.04425282574,leased
F1264,158.46804120180389,20.32333458953423,wheat,South,24218.562127411224,2,82029.41595160528,leased
F1265,237.94282546425296,30.529739491709993,wheat,East,43633.31889167448,2,90783.69373947286,leased
F1266,433.316090797695,7.973415382562089,corn,North,50348.38668709717,3,140984.11816908664,owned
F1267,104.80461792676051,11.975936807854263,wheat,North,41675.56047107727,2,87981.32073683802,owned
F1268,113.22350287051168,16.85156738020458,wheat,West,38301.2743563746,2,48617.47339425291,owned
F1269,635.4139762815656,20.171916301806164,soybean,South,55082.73990081098,4,94018.65734515028,owned
F1270,204.56550602971345,13.274658899618942,soybean,South,83191.4359158966,3,117725.66250164594,owned
F1271,180.45690604535883,8.016311276370397,rice,East,44675.931960352085,7,131256.94103077895,owned
F1272,95.38436176637106,22.051260231388568,corn,South,66399.81010008436,6,76578.76607996046,owned
F1273,134.1795775152599,20.76908290036465,wheat,North,30676.460039893132,4,74012.35606829602,mixed
F1274,210.65488499895918,7.6698071954902005,wheat,South,23318.373983502534,4,37659.37135022647,owned
F1275,157.08584568199524,25.843542408843966,cotton,South,59066.30774628048,3,61899.67610266573,owned
F1276,265.9664769990847,24.36158967357283,soybean,Central,45329.309128333,3,92984.43880023016,leased
F1277,169.6658919697186,16.07437197798234,soybean,North,72589.94683286165,5,34284.15184932744,mixed
F1278,159.6024558245016,15.636782899008292,wheat,South,76508.47031387521,1,141426.56498925813,owned
F1279,134.54417678987494,19.43246216892726,corn,South,66781.69684854973,5,69299.97526544229,owned
F1280,156.6770452391141,8.106375437949936,wheat,West,66347.16660800367,2,83610.78632340365,owned
F1281,142.3765081809728,15.240251833312657,soybean,South,10000.0,8,90264.25677173506,owned
F1282,185.40543383442952,1.0,cotton,South,58890.449991340574,5,113874.34778824357,leased
F1283,593.5053475191876,22.011645164023484,cotton,Central,67257.59658930008,3,88001.352944823,leased
F1284,110.70052697460252,2.508054220465125,corn,North,24564.347956765137,3,47956.869632511894,owned
F1285,83.4383523221111,27.027358627431994,corn,East,50175.45023179573,2,92654.14416520123,leased
F1286,58.18973134483517,12.359039248268397,cotton,North,29145.43571315527,2,104536.61822535611,leased
F1287,175.3995663456272,13.306664144550584,soybean,West,70550.21189601756,2,53159.124390435034,mixed
F1288,94.83166969130632,9.978128751323954,wheat,North,30880.038698470045,6,104000.97469479885,mixed
F1289,127.06641105712758,12.69568900862339,corn,South,34142.75786126706,0,87627.47477452707,owned
F1290,169.4289302265482,26.348250761184293,wheat,West,40718.99667887969,1,82854.4881497642,owned
F1291,274.6499758716395,1.0,corn,North,94988.20443800549,3,60800.359323890865,owned
F1292,149.69645442300532,25.215723088705502,corn,West,70093.44540152393,6,73332.66001192517,mixed
F1293,191.9245387225821,17.704187848813664,soybean,East,82252.07717827769,3,93157.19706281862,mixed
F1294,154.09146792737826,5.343826817142276,corn,North,13737.602890395181,4,67274.70941764995,owned
F1295,145.05551734044286,6.397500855606097,wheat,South,24614.105076548665,1,50621.44486656156,owned
F1296,195.95382414938842,28.411144217665623,corn,West,76771.59287435394,4,49396.10332214994,owned
F1297,135.48627279056743,7.4359449604581505,rice,Central,14796.777035466519,2,88427.60783529753,leased
F1298,163.36961570359514,5.773195915232325,soybean,West,36566.31658300668,5,94678.12767476251,owned
F1299,166.08489030980067,24.098516338917833,corn,Central,91106.82681255712,3,77969.29236700786,owned
F1300,349.78643195354266,17.708423010287312,cotton,South,30730.7053939062,2,134453.6786764839,owned
F1301,199.60211747682615,7.496595387708809,cotton,East,13580.050945695497,5,28979.779858040987,leased
F1302,141.25201216522956,16.73299980323695,wheat,Central,50949.49008752657,1,91391.1923710985,leased
F1303,112.21274202535776,6.793978530877782,wheat,East,14405.140516775144,3,24777.958113262015,owned
F1304,176.82549217852016,23.80657118738084,soybean,West,74745.00145945832,1,82978.5664833496,owned
F1305,105.07660091044814,23.49096771898507,rice,South,32102.825010206114,4,87501.36321390912,leased
F1306,151.40905786845642,19.256049590575543,cotton,Central,28095.219421761594,2,74704.47539840807,mixed
F1307,149.54405016778983,17.893288489976133,rice,West,50587.64705328003,3,21435.824967217894,owned
F1308,204.2947782915789,29.08950499893899,soybean,North,41911.24295049088,3,77146.41864637674,owned
F1309,173.73491164399763,14.997490619105802,corn,West,55046.9838736164,2,80087.65227402901,owned
F1310,148.7486520627428,5.545006996633591,wheat,East,60430.088988054005,4,106924.47501952614,owned
F1311,190.88831496001436,18.595791302658455,wheat,South,45654.24513046211,1,37189.26614485784,owned
F1312,219.51037745086566,31.68837639629691,corn,South,26771.02780027937,3,123228.89213969573,owned
F1313,177.8905153175931,6.881924054513183,soybean,West,64610.16570129529,3,10000.0,owned
F1314,150.51763099216902,12.108297866448114,soybean,North,36131.80363795343,2,41120.05990045349,leased
F1315,84.40818838249203,18.331568304811622,soybean,East,32618.220509885967,5,85284.12999951355,owned
F1316,96.74431684623137,14.568761207954086,wheat,West,52853.21230312102,4,89319.72124924403,owned
F1317,134.73876478226663,7.141571356981483,soybean,West,11426.751614886569,2,125358.65932143218,owned
F1318,119.52438989203584,23.974862849843767,wheat,South,57817.52066294106,6,85797.65835138592,owned
F1319,140.6514348507277,33.56032577613807,corn,East,53915.24007768378,5,76953.8403676281,owned
F1320,152.83249624485535,16.569051672191257,rice,North,72436.39280546039,1,93333.10254837763,leased
F1321,176.48463771783653,7.767453682111998,soybean,South,39992.15720831213,2,10000.0,owned
F1322,146.47506109704543,2.6083157995721997,cotton,West,76496.63064044534,1,49770.01027443276,owned
F1323,522.9752465739302,17.063807849769447,wheat,South,60592.85801003751,2,44739.94479828265,owned
F1324,459.6711622215181,23.831018746530063,corn,South,49464.216511135215,4,108558.10761948324,leased
F1325,51.22667168230643,18.801341971963055,corn,Central,86333.91851012074,3,119000.21952692636,owned
F1326,103.03323030906228,14.98076927264917,corn,South,51904.25461693567,3,135948.9693069619,owned
