application_id,farmer_id,subsidy_type,amount_requested,amount_approved,processing_official,processing_institution,application_date,processing_time_days,documents_submitted,inspection_conducted,is_fraudulent
APP1056_01,F1056,land_improvement,15053.842802735446,10948.842229302678,OFF046,INST012,2022-04-25,37.34892910600229,4,1,0
APP1057_00,F1057,organic_certification,28692.654745215194,19901.288240754242,OFF013,INST009,2022-04-19,27.91208431351061,8,1,0
APP1057_01,F1057,crop_insurance,14618.559697578996,7686.805400028575,OFF000,INST015,2023-11-15,54.14500933449892,4,1,0
APP1058_00,F1058,organic_certification,12014.703520484194,7772.163160391113,OFF028,INST009,2022-11-11,46.30618255588749,5,1,0
APP1058_01,F1058,land_improvement,5041.909727808592,3529.412812909347,OFF031,INST000,2022-12-16,29.91109872969566,9,0,0
APP1059_00,F1059,equipment_purchase,16367.496266844064,5518.943417380739,OFF037,INST007,2023-07-20,12.566699178927323,7,0,0
APP1059_01,F1059,organic_certification,16386.89287965627,9022.09894184094,OFF030,INST019,2022-10-05,41.051855616654905,11,1,0
APP1060_00,F1060,equipment_purchase,23807.492679785857,14636.927386835416,OFF018,INST017,2022-01-23,13.88894351164997,10,0,0
APP1060_01,F1060,crop_insurance,13572.304778767158,9961.948176536795,OFF018,INST017,2022-04-06,41.350089287055845,3,1,0
APP1060_02,F1060,crop_insurance,3795.314895567177,2007.7621170936295,OFF005,INST018,2022-01-15,29.80713971115178,9,1,0
APP1060_03,F1060,land_improvement,20235.170424637603,8143.858541847091,OFF024,INST004,2022-09-09,33.927584508970966,9,1,0
APP1060_04,F1060,organic_certification,11123.308272781498,3935.1056391166317,OFF006,INST014,2022-05-29,46.95015020329437,7,1,0
APP1061_00,F1061,equipment_purchase,28666.789444190304,22521.187927014835,OFF040,INST019,2022-05-04,39.44355655376171,10,0,0
APP1061_01,F1061,equipment_purchase,11122.96810285194,6534.830598547325,OFF001,INST016,2023-07-24,47.220919362130395,4,1,0
APP1061_02,F1061,organic_certification,1886.2211062550432,825.3764509838355,OFF018,INST015,2022-10-23,35.033369532801274,4,0,0
APP1061_03,F1061,land_improvement,17115.935203101875,13400.076261241888,OFF035,INST006,2023-03-20,34.77179305727926,10,1,0
APP1062_00,F1062,organic_certification,11347.906219930122,8932.66916365585,OFF033,INST011,2023-06-03,29.09569586585702,9,1,0
APP1062_01,F1062,organic_certification,20354.475753549177,14060.223944502251,OFF036,INST006,2023-05-15,48.59791801421553,10,1,0
APP1062_02,F1062,conservation,11070.580642421017,4119.015718043877,OFF045,INST004,2023-05-30,56.49009964281021,9,1,0
APP1063_00,F1063,equipment_purchase,12716.124731080268,6130.35908913019,OFF035,INST018,2022-12-08,2.2285843922223485,10,1,0
APP1063_01,F1063,conservation,14967.303211984452,12415.312297917339,OFF005,INST012,2023-04-27,20.141311212717966,8,0,0
APP1063_02,F1063,conservation,25486.85490407252,9504.41098882671,OFF013,INST017,2022-03-16,31.23778656311974,5,0,0
APP1063_03,F1063,land_improvement,18980.96340748605,13672.582910224299,OFF000,INST009,2022-05-14,45.16884359219489,3,1,0
APP1064_00,F1064,land_improvement,13738.22817134414,6232.334669056544,OFF018,INST002,2023-09-28,12.90966149230448,7,1,0
APP1064_01,F1064,disaster_relief,18429.928760459872,14870.017459984776,OFF021,INST012,2023-03-05,7.109493703892486,5,1,1
APP1064_02,F1064,equipment_purchase,24860.637829565432,17736.423092950772,OFF040,INST012,2023-10-27,31.78819976635353,4,1,0
APP1065_00,F1065,organic_certification,14993.53013779654,6881.2340561319825,OFF021,INST002,2022-09-07,30.126633013141845,4,1,0
APP1065_01,F1065,disaster_relief,27988.93467362295,20874.178491654864,OFF007,INST004,2023-03-18,51.498053401971845,11,1,0
APP1066_00,F1066,disaster_relief,3297.44120818185,1715.314664440489,OFF049,INST009,2022-06-10,37.22525899184602,9,1,0
APP1066_01,F1066,disaster_relief,18829.786740435273,8127.494627234394,OFF030,INST018,2023-04-07,58.7167587523498,11,1,0
APP1067_00,F1067,equipment_purchase,10673.595160832476,9029.72536200053,OFF036,INST017,2022-09-07,53.605463749084265,6,0,0
APP1068_00,F1068,land_improvement,17221.49717683229,8837.143311505331,OFF011,INST019,2022-06-11,23.352100816937877,8,1,0
APP1068_01,F1068,organic_certification,30686.585307991998,26043.430692109414,OFF039,INST007,2023-02-09,38.74578478253808,11,1,0
APP1068_02,F1068,equipment_purchase,12281.676435386362,10768.179191975782,OFF033,INST016,2023-12-13,19.002551460566647,9,1,0
APP1068_03,F1068,conservation,24410.49575891175,13276.016443791712,OFF009,INST010,2022-10-31,43.575939688846915,10,1,0
APP1068_04,F1068,crop_insurance,8547.289379500684,6247.898118279087,OFF000,INST003,2022-08-04,53.54697527708798,9,1,0
APP1069_00,F1069,disaster_relief,20527.338738457263,11042.329725466332,OFF022,INST003,2022-07-31,48.50639941399268,9,1,0
APP1069_01,F1069,organic_certification,20410.359712594454,14162.072909810162,OFF043,INST006,2023-01-05,18.733789118543363,8,0,0
APP1069_02,F1069,conservation,21261.592407694836,16225.121445331117,OFF044,INST006,2022-11-09,63.6824716437516,5,1,0
APP1069_03,F1069,organic_certification,17659.083424384746,12062.419308855016,OFF025,INST011,2023-02-08,11.253080379886818,11,1,0
APP1069_04,F1069,land_improvement,12704.396442038415,6018.572337728498,OFF006,INST004,2022-11-04,50.99816061168247,3,0,0
APP1070_00,F1070,land_improvement,6162.017638053801,2987.9585088637564,OFF040,INST006,2023-10-22,26.363742037404517,8,0,0
APP1070_01,F1070,disaster_relief,5633.885226459166,4603.005168956503,OFF002,INST000,2023-09-13,24.701588122436064,6,0,0
APP1070_02,F1070,conservation,30057.43654911113,19189.572387563137,OFF010,INST003,2023-08-28,34.06201360253876,8,1,0
APP1071_00,F1071,conservation,20071.717010870707,16879.203369964744,OFF029,INST018,2022-01-19,47.86326125794809,5,1,0
APP1071_01,F1071,disaster_relief,1214.7304304628142,669.6796046718085,OFF000,INST008,2023-12-12,13.769286023951572,8,1,0
APP1071_02,F1071,organic_certification,16710.008833041567,7652.520741924156,OFF037,INST011,2022-05-21,18.924364288847645,3,0,0
APP1072_00,F1072,crop_insurance,1000.0,664.9258139059946,OFF029,INST015,2023-06-19,21.2258410503867,11,1,0
APP1073_00,F1073,organic_certification,36381.379550079146,30342.324064505803,OFF007,INST007,2022-08-29,12.184830694673302,6,0,0
APP1073_01,F1073,equipment_purchase,17706.952876628857,10638.571215938968,OFF003,INST010,2023-10-17,55.596142423516866,9,1,0
APP1073_02,F1073,disaster_relief,19666.815495397903,9178.325303225889,OFF039,INST009,2023-07-26,52.85128877387293,10,1,0
APP1074_00,F1074,crop_insurance,17740.4324270302,7680.141144572571,OFF035,INST009,2023-01-13,9.23182174734782,4,1,0
APP1074_01,F1074,disaster_relief,9505.884274697743,5413.768239014939,OFF023,INST019,2023-04-19,1.0,7,1,0
APP1075_00,F1075,equipment_purchase,4438.116672618928,3606.410355394863,OFF004,INST007,2022-08-17,16.82813132710227,7,1,0
APP1075_01,F1075,equipment_purchase,11714.177520233507,5522.1049674218575,OFF036,INST006,2022-02-02,6.322802274113208,11,0,0
APP1075_02,F1075,disaster_relief,10970.249637325547,6935.779876987855,OFF032,INST019,2023-06-01,26.094587408765573,10,1,0
APP1076_00,F1076,organic_certification,16721.025859977228,6752.461341976252,OFF013,INST007,2023-06-25,33.65814274401021,11,0,0
APP1076_01,F1076,disaster_relief,19413.573485037043,14479.347028845945,OFF047,INST017,2023-06-15,23.212294505585675,7,0,0
APP1076_02,F1076,land_improvement,18879.14164635277,10864.866840105158,OFF040,INST018,2022-02-12,25.19014711338603,5,1,0
APP1077_00,F1077,crop_insurance,14001.723340870942,6204.923361462291,OFF045,INST014,2022-01-24,10.69958396262755,6,1,0
APP1077_01,F1077,organic_certification,1737.8222660698211,1308.5383411799123,OFF015,INST013,2023-08-16,13.351726590063336,7,1,0
APP1077_02,F1077,conservation,9770.420622339163,7199.093894986271,OFF016,INST007,2023-04-22,41.81121382899758,6,1,0
APP1078_00,F1078,conservation,6570.976689235476,2103.608202328807,OFF006,INST002,2022-02-11,32.279697729275554,7,1,0
APP1078_01,F1078,land_improvement,20959.292538503472,11842.023680247456,OFF006,INST016,2022-07-15,42.068855882027094,10,1,0
APP1079_00,F1079,disaster_relief,21347.505698071385,14000.034429886517,OFF020,INST004,2022-10-17,16.664464699946194,6,1,0
APP1079_01,F1079,organic_certification,9028.815921886844,4095.322665783792,OFF036,INST018,2022-05-06,1.0,7,1,0
APP1080_00,F1080,crop_insurance,17761.455272259696,5928.331263667331,OFF047,INST014,2023-09-05,41.04025863874953,4,1,0
APP1081_00,F1081,organic_certification,20231.27230459341,9516.504232968055,OFF040,INST015,2022-02-09,36.1148810956297,5,1,0
APP1081_01,F1081,disaster_relief,12239.710501003383,10039.961416662676,OFF011,INST000,2023-11-02,10.974189834791286,3,0,0
APP1082_00,F1082,conservation,13797.666571834507,6948.4746990435815,OFF015,INST009,2022-12-06,45.24045590406767,8,1,0
APP1082_01,F1082,equipment_purchase,21509.21708850431,16605.402399910356,OFF011,INST015,2023-12-13,30.8195740941013,3,1,0
APP1083_00,F1083,conservation,9563.933099905938,6898.782051132113,OFF040,INST012,2022-12-04,31.674522206950414,6,0,0
APP1083_01,F1083,disaster_relief,26667.7392754353,23338.553909828428,OFF041,INST008,2023-07-12,24.136399661022416,10,1,0
APP1084_00,F1084,disaster_relief,24684.45834968554,20320.628156631574,OFF045,INST017,2023-05-24,25.466226173453705,4,0,0
APP1084_01,F1084,disaster_relief,19606.319890419498,16958.516443365235,OFF008,INST014,2022-06-14,51.687389130343846,8,1,0
APP1084_02,F1084,disaster_relief,27805.430092691986,22373.889271208125,OFF011,INST009,2023-02-23,37.42012797317857,5,0,1
APP1084_03,F1084,crop_insurance,11426.596898003065,5466.212534423176,OFF037,INST012,2022-01-30,42.220731174343726,8,1,0
APP1085_00,F1085,land_improvement,6198.590363330744,5105.474018147756,OFF008,INST006,2023-06-14,17.75314284230564,11,1,0
APP1085_01,F1085,conservation,27389.326745557773,14341.804591733584,OFF005,INST016,2022-08-12,19.642887867131726,7,0,0
APP1086_00,F1086,organic_certification,17080.211656845288,5664.579071429611,OFF016,INST006,2022-11-25,15.594190760628912,6,0,0
APP1086_01,F1086,disaster_relief,14864.597119502943,12741.492743908837,OFF027,INST008,2023-06-26,3.6113576879717932,11,0,0
APP1086_02,F1086,disaster_relief,7961.894670395082,4547.819781772814,OFF030,INST013,2023-07-15,21.48844140420612,5,1,0
APP1086_03,F1086,disaster_relief,13844.678681945723,4583.7715932425735,OFF017,INST010,2022-09-24,24.823459191071194,11,1,0
APP1087_00,F1087,crop_insurance,26170.556262913306,12307.625873161234,OFF044,INST001,2022-04-29,41.8469056858538,11,0,0
APP1087_01,F1087,organic_certification,16886.643298180625,13736.68937262466,OFF009,INST003,2023-07-24,17.239961794213443,8,0,0
APP1087_02,F1087,equipment_purchase,23112.240925152713,17884.226188993922,OFF010,INST015,2023-08-26,27.78681850440007,9,1,0
APP1087_03,F1087,conservation,30032.812234528683,26979.913179864518,OFF028,INST003,2022-10-18,24.560068303418888,4,1,0
APP1088_00,F1088,crop_insurance,13076.34620073149,7375.314484059053,OFF028,INST018,2022-01-10,31.25859781936502,3,1,0
APP1088_01,F1088,land_improvement,8434.311862132987,4061.240041641544,OFF038,INST011,2022-08-10,1.0325272001120602,8,1,0
APP1089_00,F1089,equipment_purchase,22933.119245811165,8712.03615751283,OFF008,INST011,2022-10-09,28.72176584981097,9,1,0
APP1089_01,F1089,equipment_purchase,15038.685994522059,7201.071823610818,OFF026,INST010,2022-06-06,30.088894420477274,5,1,0
APP1090_00,F1090,equipment_purchase,25474.7138125371,21396.89250923812,OFF020,INST003,2023-09-19,13.385264719223322,6,1,1
APP1090_01,F1090,land_improvement,11411.589894760566,7997.389342809157,OFF023,INST019,2023-05-13,39.395925745404426,11,0,0
APP1090_02,F1090,disaster_relief,20988.48557858317,15945.139290944071,OFF024,INST016,2023-08-16,28.966916660574107,7,0,0
APP1091_00,F1091,land_improvement,12671.688797142871,9911.43921128245,OFF003,INST005,2022-08-16,33.47629603736889,7,1,0
APP1091_01,F1091,crop_insurance,13931.573119554709,10466.814878086581,OFF029,INST011,2022-06-23,51.89635683009219,4,1,0
APP1091_02,F1091,crop_insurance,18254.91141771755,10847.14622400639,OFF045,INST017,2022-08-03,12.308201883924848,5,1,0
APP1092_00,F1092,conservation,53301.88461304373,46825.312869927795,OFF014,INST001,2023-04-17,38.53041433127938,5,0,1
APP1092_01,F1092,organic_certification,26234.372161706662,9446.776002382912,OFF034,INST002,2023-07-31,35.90116402139991,6,1,0
APP1092_02,F1092,disaster_relief,7342.501882112951,4751.983804448345,OFF043,INST012,2023-02-05,28.83615783058127,5,1,0
APP1093_00,F1093,land_improvement,11818.351695870855,6756.528106306614,OFF029,INST013,2023-08-23,23.87241192168983,7,1,0
APP1093_01,F1093,land_improvement,19566.441423223958,8725.716099483074,OFF042,INST012,2022-11-08,17.19203598371053,7,1,0
APP1094_00,F1094,land_improvement,16797.749956447376,13128.084350003515,OFF011,INST008,2022-02-23,32.7606986807805,4,0,0
APP1094_01,F1094,conservation,22483.96258709691,16337.883722095316,OFF028,INST007,2022-12-29,22.7386725374359,7,1,0
APP1094_02,F1094,land_improvement,16011.678458241628,10261.8228685716,OFF010,INST018,2023-03-24,32.90930231337646,6,1,0
APP1094_03,F1094,equipment_purchase,23477.085793014965,9867.644244467137,OFF037,INST016,2022-11-29,61.80514561455906,6,0,0
APP1094_04,F1094,organic_certification,6622.270749819207,4251.588109261894,OFF018,INST007,2022-05-26,35.000653692789605,4,1,0
APP1095_00,F1095,disaster_relief,1997.8400270705733,844.0020073226653,OFF002,INST005,2023-04-19,36.80598105607143,6,1,0
APP1095_01,F1095,land_improvement,7715.658246934883,5704.731219805284,OFF004,INST008,2023-08-06,42.62904511049902,10,1,0
APP1096_00,F1096,equipment_purchase,11141.801617942176,4495.077007928129,OFF012,INST019,2022-09-04,47.99654666555223,9,0,0
APP1097_00,F1097,disaster_relief,14504.616561964145,13749.051425168434,OFF003,INST019,2023-01-02,25.26193435443465,9,1,1
APP1097_01,F1097,equipment_purchase,25184.797910641566,15726.801452205222,OFF012,INST013,2022-09-29,1.0,11,1,0
APP1098_00,F1098,crop_insurance,4156.741185175213,3682.794334807889,OFF020,INST019,2022-04-01,19.94159234566456,4,1,0
APP1098_01,F1098,equipment_purchase,12907.554209885835,7488.227651313767,OFF032,INST018,2023-08-25,44.44328128517177,11,1,0
APP1099_00,F1099,crop_insurance,20472.389051629118,9086.235558907325,OFF001,INST014,2022-03-28,56.365212155817545,7,1,0
APP1099_01,F1099,crop_insurance,16228.050440463317,13044.002073468431,OFF016,INST014,2023-09-19,56.394413067663045,4,1,0
APP1100_00,F1100,conservation,13839.134892873311,8971.018212858111,OFF043,INST006,2023-06-22,44.995499898215336,7,0,0
APP1100_01,F1100,conservation,28463.29218716037,17706.841721385925,OFF040,INST017,2022-07-19,39.42638137200099,9,1,0
APP1101_00,F1101,organic_certification,26016.939468066063,9448.133332714227,OFF047,INST000,2023-06-17,29.33031688002281,11,0,0
APP1101_01,F1101,equipment_purchase,24804.985148958025,13107.743925288387,OFF017,INST003,2023-06-26,35.691652353095925,4,1,0
APP1101_02,F1101,conservation,22808.17000395425,6906.024003068054,OFF034,INST010,2023-03-12,24.82652051563515,7,1,0
APP1102_00,F1102,organic_certification,13531.14287945097,11408.1976349599,OFF013,INST011,2023-02-13,32.066264404205086,11,1,1
APP1103_00,F1103,organic_certification,26444.956433819505,16265.793820889248,OFF013,INST007,2022-11-29,21.88636494474666,6,1,0
APP1103_01,F1103,conservation,21868.594179217846,12771.188063916099,OFF018,INST019,2022-08-12,41.222892984523,5,0,0
APP1104_00,F1104,conservation,1000.0,640.4325449257566,OFF026,INST016,2022-04-02,19.986971633884544,4,1,0
APP1104_01,F1104,organic_certification,20193.619409132887,16576.26539383187,OFF047,INST007,2023-01-21,16.196582348819604,7,1,0
APP1104_02,F1104,conservation,11195.312540288764,5105.852684111336,OFF030,INST016,2022-11-04,23.180337292646158,7,1,0
APP1105_00,F1105,conservation,10273.82961695757,7255.670610840146,OFF000,INST000,2023-01-15,17.637720123270732,4,1,0
APP1105_01,F1105,equipment_purchase,4120.9619914734485,2598.922387756817,OFF013,INST017,2023-09-01,1.0,9,1,0
APP1105_02,F1105,disaster_relief,19887.93687257173,15757.662354517546,OFF005,INST002,2022-06-04,28.411424008677884,5,1,0
APP1105_03,F1105,conservation,14987.974600732312,6900.44952248046,OFF005,INST014,2023-11-14,29.482222576314253,10,1,0
APP1105_04,F1105,equipment_purchase,17191.94662078098,15372.565793284075,OFF028,INST006,2022-05-24,46.331470462799345,7,1,0
APP1105_05,F1105,disaster_relief,21835.593417975342,15248.503422685626,OFF046,INST007,2023-09-14,44.86647029079791,4,1,0
APP1106_00,F1106,land_improvement,20108.362421727896,6521.31509040085,OFF004,INST012,2022-12-04,12.348345745880891,5,1,0
APP1107_00,F1107,disaster_relief,1942.5419311802943,588.1709866322869,OFF032,INST006,2022-08-20,42.036196949599514,7,0,0
APP1107_01,F1107,organic_certification,11364.041533807665,11063.675235029097,OFF021,INST007,2023-03-26,19.826097734744422,7,0,1
APP1108_00,F1108,crop_insurance,12582.749935635704,5750.052060994504,OFF007,INST018,2023-12-27,47.68541400511728,3,0,0
APP1108_01,F1108,organic_certification,23012.91067762066,10177.192737514286,OFF027,INST004,2023-01-01,12.82524802976273,3,1,0
APP1108_02,F1108,conservation,6296.922141160749,3966.265477899824,OFF017,INST000,2023-01-09,49.49958415912593,7,0,0
APP1109_00,F1109,conservation,24312.204097014834,9764.630924810856,OFF047,INST002,2022-01-06,48.74986441054004,6,0,0
APP1109_01,F1109,conservation,20739.12485310174,9813.783966322591,OFF016,INST005,2023-11-07,29.115548897265892,4,1,0
APP1110_00,F1110,land_improvement,6290.8969086442885,3835.285504859157,OFF031,INST001,2023-08-24,14.36164643831598,9,1,0
APP1110_01,F1110,disaster_relief,4464.604854289726,3969.601406095691,OFF032,INST014,2022-08-09,21.59757402569731,8,1,0
APP1111_00,F1111,equipment_purchase,22139.395563589547,8676.73149412662,OFF037,INST016,2022-01-31,53.19730167886472,3,1,0
APP1111_01,F1111,organic_certification,16186.937546653928,5263.456001067234,OFF021,INST009,2022-01-24,39.59853706444327,10,1,0
APP1111_02,F1111,crop_insurance,6910.666894038874,5009.007126200858,OFF036,INST008,2022-03-25,25.12645845016661,3,0,0
APP1112_00,F1112,disaster_relief,14426.083539523903,9661.581506281282,OFF027,INST003,2022-06-21,36.906997567217665,4,1,0
APP1112_01,F1112,land_improvement,3907.045145473663,1906.5462306607424,OFF014,INST009,2023-09-02,48.85197938388866,7,1,0
APP1113_00,F1113,land_improvement,3486.099524641053,1630.23398395753,OFF020,INST004,2023-06-03,34.36785721967126,4,1,0
APP1114_00,F1114,disaster_relief,5512.915409651863,4524.525647598552,OFF018,INST002,2022-07-07,1.0,3,1,0
APP1114_01,F1114,crop_insurance,13407.80659821849,6607.270807862073,OFF008,INST007,2022-11-02,54.83148781007351,5,0,0
APP1114_02,F1114,land_improvement,13210.846066764674,8663.563291105345,OFF048,INST014,2022-11-12,47.56451650282514,3,0,0
APP1114_03,F1114,conservation,9092.633388985747,5048.390300596433,OFF042,INST002,2022-10-08,22.427601903063497,4,1,0
APP1115_00,F1115,disaster_relief,17498.55139947146,15844.66383280102,OFF042,INST000,2022-03-22,58.28486001082503,9,1,1
APP1115_01,F1115,crop_insurance,4810.513567545322,4006.644831916701,OFF001,INST011,2023-10-14,32.121800956421126,3,1,0
APP1115_02,F1115,conservation,13553.981516019492,7706.855927284436,OFF035,INST015,2022-12-22,38.93759212921212,6,0,0
APP1116_00,F1116,disaster_relief,22579.828971612915,17956.960053769973,OFF036,INST014,2022-04-11,43.8996337352536,9,1,0
APP1116_01,F1116,land_improvement,5488.782183880217,3629.827371497764,OFF004,INST018,2023-08-27,29.647297859958485,8,1,0
APP1116_02,F1116,equipment_purchase,19471.331440561375,10088.36660524232,OFF016,INST018,2022-08-09,32.177880439202276,4,1,0
APP1116_03,F1116,organic_certification,16007.014470817725,5040.862581760855,OFF003,INST014,2022-07-27,36.9167534447449,8,0,0
APP1116_04,F1116,crop_insurance,25918.541722657697,18154.955345038463,OFF026,INST017,2023-03-25,44.260175773776396,11,1,0
APP1117_00,F1117,organic_certification,23560.74781246132,16914.832517702656,OFF037,INST003,2023-06-11,27.74956665655411,7,1,0
APP1117_01,F1117,land_improvement,12231.188753772265,10956.350340058914,OFF031,INST011,2023-07-20,15.047026396434699,11,1,0
APP1118_00,F1118,land_improvement,14180.002498531081,10303.502006999157,OFF001,INST015,2023-03-18,45.14682517571902,10,1,0
APP1118_01,F1118,land_improvement,25621.857295427788,20288.50700850916,OFF039,INST005,2023-02-02,10.267010265207198,3,1,0
APP1118_02,F1118,disaster_relief,1000.0,400.38842119314967,OFF027,INST003,2022-05-21,21.754384002563242,3,0,0
APP1118_03,F1118,conservation,18420.490431195314,13958.361493674127,OFF021,INST000,2022-02-17,51.28338541034678,6,1,0
APP1119_00,F1119,organic_certification,13140.855720073461,6717.484101832368,OFF000,INST019,2023-12-07,43.42531613315346,11,1,0
APP1119_01,F1119,land_improvement,18430.65957555198,16366.417606553545,OFF023,INST006,2022-08-25,24.80234143279599,9,1,0
APP1120_00,F1120,organic_certification,13985.28046179671,7986.160141848501,OFF026,INST012,2022-07-14,23.80908683210386,5,1,0
APP1120_01,F1120,organic_certification,23169.10722250619,13412.668185911632,OFF043,INST015,2023-09-06,44.462751518567806,11,0,0
APP1121_00,F1121,organic_certification,26432.395092170267,15820.180196693364,OFF037,INST002,2022-01-21,41.548815003556,11,1,0
APP1122_00,F1122,land_improvement,14058.621760833137,6813.743493107238,OFF018,INST009,2023-01-03,15.915380693196134,11,1,0
APP1122_01,F1122,land_improvement,26641.463261512436,14060.627274180648,OFF014,INST002,2023-12-15,33.92966299666988,11,1,0
APP1122_02,F1122,conservation,18915.68670563922,10127.385908348271,OFF037,INST011,2022-05-12,13.337182095675999,6,1,0
APP1123_00,F1123,disaster_relief,35945.758413507116,21847.181690558853,OFF015,INST000,2022-10-17,30.107764108626775,5,0,0
APP1124_00,F1124,conservation,21590.047587217967,8307.238487417151,OFF041,INST001,2023-03-21,11.433001413158202,3,0,0
APP1125_00,F1125,organic_certification,20248.71941462018,13334.312204697926,OFF037,INST019,2023-08-26,5.510729321473878,9,1,0
APP1125_01,F1125,organic_certification,2123.2428599740415,1323.6539842809152,OFF017,INST006,2022-01-24,52.539738325051374,8,1,0
APP1125_02,F1125,organic_certification,22174.29107463791,19720.784321804014,OFF040,INST009,2022-03-26,39.342816654079485,10,1,0
APP1126_00,F1126,crop_insurance,24260.243522448916,20006.483510694616,OFF027,INST008,2022-08-11,48.17203935973644,7,0,0
APP1126_01,F1126,crop_insurance,24366.932719471144,14071.907322642815,OFF034,INST019,2022-08-23,19.494111422897916,9,0,0
APP1126_02,F1126,disaster_relief,18799.377838209843,13513.895795850756,OFF003,INST007,2022-06-25,36.546330022372786,6,1,0
APP1127_00,F1127,land_improvement,6961.785297140618,4827.082993847365,OFF032,INST002,2022-11-30,28.315074092217113,4,0,0
APP1127_01,F1127,equipment_purchase,22896.65332769194,10095.359600084597,OFF040,INST011,2023-11-04,36.96632200400669,7,1,0
APP1127_02,F1127,organic_certification,13384.6230021593,6689.342796247315,OFF030,INST008,2022-07-18,35.70248570513975,6,1,0
APP1127_03,F1127,organic_certification,7180.059261148985,2297.999628338934,OFF040,INST004,2023-12-26,21.9581967532287,8,1,0
APP1127_04,F1127,organic_certification,8417.297424910563,3008.6091795097777,OFF036,INST000,2022-03-10,17.526701877987904,11,1,0
APP1127_05,F1127,equipment_purchase,27876.8198949259,13542.248619288588,OFF043,INST012,2023-03-10,29.559115857731197,7,0,0
APP1128_00,F1128,conservation,29787.364470356897,22842.747853243676,OFF006,INST003,2023-07-12,22.63867259984139,4,0,0
APP1128_01,F1128,land_improvement,13429.01562898538,9795.480753630516,OFF034,INST018,2022-02-14,23.034493274749913,5,1,0
APP1128_02,F1128,land_improvement,18104.693664120696,15905.731589886613,OFF021,INST019,2022-01-10,45.37109484797498,7,1,0
APP1129_00,F1129,crop_insurance,6548.984530203401,3404.9699991169537,OFF026,INST011,2023-12-06,18.855772060656957,10,1,0
APP1129_01,F1129,disaster_relief,12654.384889258923,6399.573487252553,OFF013,INST005,2022-10-20,18.095906959659033,5,1,0
APP1129_02,F1129,crop_insurance,21078.025490135627,17296.42180842339,OFF047,INST016,2023-07-18,9.765136981693356,3,0,1
APP1130_00,F1130,organic_certification,23646.574047649134,18268.777186610998,OFF047,INST000,2023-03-22,1.0,11,1,0
APP1130_01,F1130,land_improvement,2571.6549012524138,1026.750856717132,OFF000,INST006,2022-04-23,53.330952821224734,5,1,0
APP1131_00,F1131,crop_insurance,21161.83664517096,18453.66009097347,OFF036,INST014,2023-06-30,17.50190983344305,7,1,0
APP1131_01,F1131,organic_certification,21233.099019830046,10393.051413018831,OFF024,INST006,2023-01-06,36.824484591179484,3,1,0
APP1132_00,F1132,land_improvement,9106.923919332246,6268.8268809412975,OFF022,INST005,2023-12-07,40.60491311689742,4,0,0
APP1132_01,F1132,organic_certification,7342.400492382405,4187.135084274773,OFF016,INST018,2023-01-03,14.34080987147249,4,1,0
APP1132_02,F1132,equipment_purchase,5659.664732796326,2459.095378988298,OFF044,INST001,2022-06-27,43.63528020606168,4,1,0
APP1133_00,F1133,disaster_relief,11767.3060618257,6749.714527866129,OFF040,INST000,2022-10-08,64.16319306457288,11,1,0
APP1133_01,F1133,land_improvement,31669.07181057209,15694.32831991197,OFF014,INST017,2022-04-26,3.826634346447211,9,1,0
APP1133_02,F1133,disaster_relief,19061.054963457667,12871.41128212517,OFF047,INST018,2023-07-19,14.694859503371502,4,1,0
APP1133_03,F1133,equipment_purchase,18503.772530409737,11670.55943606405,OFF024,INST001,2022-03-19,41.25525773246778,6,1,0
APP1133_04,F1133,crop_insurance,14269.587012647738,4988.942481310491,OFF038,INST017,2023-03-08,14.243349081006448,9,0,0
APP1134_00,F1134,land_improvement,1000.0,343.2854264526973,OFF007,INST009,2022-06-03,18.718747401432374,6,0,0
APP1134_01,F1134,conservation,12646.451206099573,11118.050004846884,OFF043,INST019,2022-05-20,47.98764855579045,11,1,0
APP1134_02,F1134,crop_insurance,12864.021368316251,6186.274524911173,OFF042,INST014,2022-12-08,7.257899183895891,9,1,0
APP1134_03,F1134,organic_certification,18173.8033534052,6439.441240783842,OFF020,INST010,2023-11-23,36.45610781137485,9,1,0
APP1135_00,F1135,conservation,13428.418989231179,5493.608327038935,OFF019,INST011,2023-09-15,45.98907513247988,9,1,0
APP1135_01,F1135,conservation,3206.911797676941,2664.611903496745,OFF045,INST019,2023-07-04,27.726388261531472,3,1,1
APP1135_02,F1135,conservation,25434.56016657024,10833.614152211525,OFF032,INST013,2022-08-01,24.633062873404462,8,1,0
APP1135_03,F1135,organic_certification,20188.891358854355,6624.515199577114,OFF049,INST009,2023-11-26,30.453770047528334,8,0,0
APP1136_00,F1136,disaster_relief,19557.5973660643,8187.133694956027,OFF006,INST010,2023-03-13,34.04829041694583,6,1,0
APP1136_01,F1136,conservation,15916.574881336966,13764.8296881876,OFF047,INST011,2023-07-23,39.195355930961895,3,1,0
APP1136_02,F1136,disaster_relief,12083.166000906262,7772.236051664289,OFF005,INST006,2022-01-19,25.589838198983454,7,1,0
APP1137_00,F1137,equipment_purchase,18601.367989187846,9210.60595888013,OFF036,INST005,2022-05-22,36.34290550732268,5,1,0
APP1137_01,F1137,organic_certification,6737.609500038763,5212.950362423672,OFF034,INST014,2023-07-19,12.134908914334694,5,1,0
